college_code,college_name,branch_code,branch_name,OC,BC,BCM,MBC,SC,SCA,ST,Total
2752,"Nandha College of Technology, 235, Chennimalaipalayam Road, Pitchandampalayam Post, Veppampalayam Village, Erode-638052.",AD,Artificial Intelligence and Data Science,1,1,0,0,0,0,0,2
2752,"Nandha College of Technology, 235, Chennimalaipalayam Road, Pitchandampalayam Post, Veppampalayam Village, Erode-638052.",CS,COMPUTER SCIENCE AND ENGINEERING,2,2,0,1,1,0,0,6
2752,"Nandha College of Technology, 235, Chennimalaipalayam Road, Pitchandampalayam Post, Veppampalayam Village, Erode-638052.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,1,1,0,1,0,0,0,3
2752,"Nandha College of Technology, 235, Chennimalaipalayam Road, Pitchandampalayam Post, Veppampalayam Village, Erode-638052.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,1,1,0,1,1,0,0,4
2752,"Nandha College of Technology, 235, Chennimalaipalayam Road, Pitchandampalayam Post, Veppampalayam Village, Erode-638052.",IT,INFORMATION TECHNOLOGY,2,1,0,1,1,1,0,6
2753,"PPG Institute of Technology, Rathnagiri Road, Saravanampatti, Coimbatore-641035.",AD,Artificial Intelligence and Data Science,1,1,0,0,1,0,0,3
2753,"PPG Institute of Technology, Rathnagiri Road, Saravanampatti, Coimbatore-641035.",AG,AGRICULTURAL ENGINEERING,1,0,0,1,0,0,0,2
2753,"PPG Institute of Technology, Rathnagiri Road, Saravanampatti, Coimbatore-641035.",AM,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),1,1,0,0,0,0,0,2
2753,"PPG Institute of Technology, Rathnagiri Road, Saravanampatti, Coimbatore-641035.",BM,BIO MEDICAL ENGINEERING,1,1,0,1,1,0,0,4
2753,"PPG Institute of Technology, Rathnagiri Road, Saravanampatti, Coimbatore-641035.",CS,COMPUTER SCIENCE AND ENGINEERING,2,2,0,1,1,0,1,7
2753,"PPG Institute of Technology, Rathnagiri Road, Saravanampatti, Coimbatore-641035.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,1,0,0,1,1,0,0,3
2753,"PPG Institute of Technology, Rathnagiri Road, Saravanampatti, Coimbatore-641035.",IT,INFORMATION TECHNOLOGY,1,1,1,0,0,1,0,4
2753,"PPG Institute of Technology, Rathnagiri Road, Saravanampatti, Coimbatore-641035.",ME,MECHANICAL ENGINEERING,0,1,0,1,0,0,0,2
2755,"Nehru Institute of Technology (Autonomous), Jawahar Gardens, Kaliapuram, Thirumalayampalayam, Coimbatore- 641105.",AE,AERONAUTICAL ENGINEERING,1,0,1,0,1,0,0,3
2755,"Nehru Institute of Technology (Autonomous), Jawahar Gardens, Kaliapuram, Thirumalayampalayam, Coimbatore- 641105.",AG,AGRICULTURAL ENGINEERING,0,1,0,1,0,0,0,2
2755,"Nehru Institute of Technology (Autonomous), Jawahar Gardens, Kaliapuram, Thirumalayampalayam, Coimbatore- 641105.",AM,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),0,1,0,1,1,0,0,3
2755,"Nehru Institute of Technology (Autonomous), Jawahar Gardens, Kaliapuram, Thirumalayampalayam, Coimbatore- 641105.",CE,CIVIL  ENGINEERING,1,0,0,1,0,0,0,2
2755,"Nehru Institute of Technology (Autonomous), Jawahar Gardens, Kaliapuram, Thirumalayampalayam, Coimbatore- 641105.",CO,COMPUTER AND COMMUNICATION ENGINEERING,1,1,0,1,0,0,0,3
2755,"Nehru Institute of Technology (Autonomous), Jawahar Gardens, Kaliapuram, Thirumalayampalayam, Coimbatore- 641105.",CS,COMPUTER SCIENCE AND ENGINEERING,2,1,0,1,1,0,0,5
2755,"Nehru Institute of Technology (Autonomous), Jawahar Gardens, Kaliapuram, Thirumalayampalayam, Coimbatore- 641105.",FD,FOOD TECHNOLOGY,1,0,0,1,1,0,0,3
2755,"Nehru Institute of Technology (Autonomous), Jawahar Gardens, Kaliapuram, Thirumalayampalayam, Coimbatore- 641105.",IT,INFORMATION TECHNOLOGY,1,1,0,0,0,0,0,2
2755,"Nehru Institute of Technology (Autonomous), Jawahar Gardens, Kaliapuram, Thirumalayampalayam, Coimbatore- 641105.",SC,Computer Science and Engineering (Cyber Security),1,1,0,0,0,1,0,3
2758,"JKK Munirajah College of Technology (Autonomous), 377/1A, Punjai Thurayampalayam, Thookkanickenpalayam (Post), Thookkanickenpalayam, Gobi (Tk), Erode-638506.",AD,Artificial Intelligence and Data Science,1,1,0,1,1,0,0,4
2758,"JKK Munirajah College of Technology (Autonomous), 377/1A, Punjai Thurayampalayam, Thookkanickenpalayam (Post), Thookkanickenpalayam, Gobi (Tk), Erode-638506.",AU,AUTOMOBILE ENGINEERING,1,0,0,1,0,0,0,2
2758,"JKK Munirajah College of Technology (Autonomous), 377/1A, Punjai Thurayampalayam, Thookkanickenpalayam (Post), Thookkanickenpalayam, Gobi (Tk), Erode-638506.",CE,CIVIL  ENGINEERING,0,0,1,1,0,1,0,3
2758,"JKK Munirajah College of Technology (Autonomous), 377/1A, Punjai Thurayampalayam, Thookkanickenpalayam (Post), Thookkanickenpalayam, Gobi (Tk), Erode-638506.",CS,COMPUTER SCIENCE AND ENGINEERING,2,1,0,0,1,0,0,4
2758,"JKK Munirajah College of Technology (Autonomous), 377/1A, Punjai Thurayampalayam, Thookkanickenpalayam (Post), Thookkanickenpalayam, Gobi (Tk), Erode-638506.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,2,2,0,1,0,0,0,5
2758,"JKK Munirajah College of Technology (Autonomous), 377/1A, Punjai Thurayampalayam, Thookkanickenpalayam (Post), Thookkanickenpalayam, Gobi (Tk), Erode-638506.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,1,2,0,1,1,0,0,5
2758,"JKK Munirajah College of Technology (Autonomous), 377/1A, Punjai Thurayampalayam, Thookkanickenpalayam (Post), Thookkanickenpalayam, Gobi (Tk), Erode-638506.",IT,INFORMATION TECHNOLOGY,2,1,0,0,1,0,0,4
2758,"JKK Munirajah College of Technology (Autonomous), 377/1A, Punjai Thurayampalayam, Thookkanickenpalayam (Post), Thookkanickenpalayam, Gobi (Tk), Erode-638506.",ME,MECHANICAL ENGINEERING,0,1,0,1,0,0,0,2
2758,"JKK Munirajah College of Technology (Autonomous), 377/1A, Punjai Thurayampalayam, Thookkanickenpalayam (Post), Thookkanickenpalayam, Gobi (Tk), Erode-638506.",SC,Computer Science and Engineering (Cyber Security),1,1,0,1,1,0,0,4
2761,"United Institute of Technology (Autonomous), G.Koundampalayam, Periyanaickenpalayam, Coimbatore- 641020.",AD,Artificial Intelligence and Data Science,1,1,1,1,0,1,0,5
2761,"United Institute of Technology (Autonomous), G.Koundampalayam, Periyanaickenpalayam, Coimbatore- 641020.",CS,COMPUTER SCIENCE AND ENGINEERING,2,2,0,1,1,0,0,6
2761,"United Institute of Technology (Autonomous), G.Koundampalayam, Periyanaickenpalayam, Coimbatore- 641020.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,0,1,0,1,1,0,0,3
2761,"United Institute of Technology (Autonomous), G.Koundampalayam, Periyanaickenpalayam, Coimbatore- 641020.",IT,INFORMATION TECHNOLOGY,1,1,0,1,0,0,0,3
2761,"United Institute of Technology (Autonomous), G.Koundampalayam, Periyanaickenpalayam, Coimbatore- 641020.",RM,ROBOTICS AND AUTOMATION,1,1,0,0,0,0,0,2
2761,"United Institute of Technology (Autonomous), G.Koundampalayam, Periyanaickenpalayam, Coimbatore- 641020.",SC,Computer Science and Engineering (Cyber Security),1,0,0,1,1,0,0,3
2762,"Jansons Institute of Technology (Autonomous), SF.NO.443/1,2, 442/1A & 442/1B Karumathampatty, Coimbatore-641659.",AD,Artificial Intelligence and Data Science,2,2,0,1,1,0,0,6
2762,"Jansons Institute of Technology (Autonomous), SF.NO.443/1,2, 442/1A & 442/1B Karumathampatty, Coimbatore-641659.",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,1,1,0,1,0,0,0,3
2762,"Jansons Institute of Technology (Autonomous), SF.NO.443/1,2, 442/1A & 442/1B Karumathampatty, Coimbatore-641659.",CE,CIVIL  ENGINEERING,1,1,0,0,0,0,0,2
2762,"Jansons Institute of Technology (Autonomous), SF.NO.443/1,2, 442/1A & 442/1B Karumathampatty, Coimbatore-641659.",CS,COMPUTER SCIENCE AND ENGINEERING,2,2,0,1,1,0,0,6
2762,"Jansons Institute of Technology (Autonomous), SF.NO.443/1,2, 442/1A & 442/1B Karumathampatty, Coimbatore-641659.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,1,1,0,2,1,1,0,6
2762,"Jansons Institute of Technology (Autonomous), SF.NO.443/1,2, 442/1A & 442/1B Karumathampatty, Coimbatore-641659.",ME,MECHANICAL ENGINEERING,1,0,1,0,0,0,0,2
2763,"Akshaya College of Engineering and Technology, SF No.112/1CPT,114/1,115/1,116/2C, Bagavathipalayam Road,Kinathukadavu, Coimbatore-642109.",AD,Artificial Intelligence and Data Science,1,0,0,0,1,0,0,2
2763,"Akshaya College of Engineering and Technology, SF No.112/1CPT,114/1,115/1,116/2C, Bagavathipalayam Road,Kinathukadavu, Coimbatore-642109.",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,1,1,0,0,0,0,0,2
2763,"Akshaya College of Engineering and Technology, SF No.112/1CPT,114/1,115/1,116/2C, Bagavathipalayam Road,Kinathukadavu, Coimbatore-642109.",CE,CIVIL  ENGINEERING,0,0,0,1,1,0,0,2
2763,"Akshaya College of Engineering and Technology, SF No.112/1CPT,114/1,115/1,116/2C, Bagavathipalayam Road,Kinathukadavu, Coimbatore-642109.",CS,COMPUTER SCIENCE AND ENGINEERING,2,1,1,1,1,0,0,6
2763,"Akshaya College of Engineering and Technology, SF No.112/1CPT,114/1,115/1,116/2C, Bagavathipalayam Road,Kinathukadavu, Coimbatore-642109.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,1,1,0,1,0,0,0,3
2763,"Akshaya College of Engineering and Technology, SF No.112/1CPT,114/1,115/1,116/2C, Bagavathipalayam Road,Kinathukadavu, Coimbatore-642109.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,1,1,0,0,0,0,0,2
2763,"Akshaya College of Engineering and Technology, SF No.112/1CPT,114/1,115/1,116/2C, Bagavathipalayam Road,Kinathukadavu, Coimbatore-642109.",ME,MECHANICAL ENGINEERING,1,1,0,0,0,0,0,2
2763,"Akshaya College of Engineering and Technology, SF No.112/1CPT,114/1,115/1,116/2C, Bagavathipalayam Road,Kinathukadavu, Coimbatore-642109.",MZ,Mechatronics Engineering,0,0,0,1,0,1,0,2
2764,"KPR Institute of Engineering and Technology (Autonomous), SF:204/2 & 204/4, Kollupalayam Village, Arasur Panchayat, Coimbatore-641407.",AD,Artificial Intelligence and Data Science,3,2,0,2,1,1,0,9
2764,"KPR Institute of Engineering and Technology (Autonomous), SF:204/2 & 204/4, Kollupalayam Village, Arasur Panchayat, Coimbatore-641407.",AM,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),2,2,0,1,1,0,0,6
2764,"KPR Institute of Engineering and Technology (Autonomous), SF:204/2 & 204/4, Kollupalayam Village, Arasur Panchayat, Coimbatore-641407.",BM,BIO MEDICAL ENGINEERING,1,1,0,0,0,0,0,2
2764,"KPR Institute of Engineering and Technology (Autonomous), SF:204/2 & 204/4, Kollupalayam Village, Arasur Panchayat, Coimbatore-641407.",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,1,1,0,1,0,0,0,3
2764,"KPR Institute of Engineering and Technology (Autonomous), SF:204/2 & 204/4, Kollupalayam Village, Arasur Panchayat, Coimbatore-641407.",CE,CIVIL  ENGINEERING,1,0,1,1,0,0,0,3
2764,"KPR Institute of Engineering and Technology (Autonomous), SF:204/2 & 204/4, Kollupalayam Village, Arasur Panchayat, Coimbatore-641407.",CH,CHEMICAL  ENGINEERING,1,0,0,1,1,0,0,3
2764,"KPR Institute of Engineering and Technology (Autonomous), SF:204/2 & 204/4, Kollupalayam Village, Arasur Panchayat, Coimbatore-641407.",CS,COMPUTER SCIENCE AND ENGINEERING,4,4,0,2,2,1,0,13
2764,"KPR Institute of Engineering and Technology (Autonomous), SF:204/2 & 204/4, Kollupalayam Village, Arasur Panchayat, Coimbatore-641407.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,3,3,1,2,2,0,0,11
2764,"KPR Institute of Engineering and Technology (Autonomous), SF:204/2 & 204/4, Kollupalayam Village, Arasur Panchayat, Coimbatore-641407.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,1,1,0,1,0,0,0,3
2764,"KPR Institute of Engineering and Technology (Autonomous), SF:204/2 & 204/4, Kollupalayam Village, Arasur Panchayat, Coimbatore-641407.",IT,INFORMATION TECHNOLOGY,3,2,0,2,1,0,1,9
2764,"KPR Institute of Engineering and Technology (Autonomous), SF:204/2 & 204/4, Kollupalayam Village, Arasur Panchayat, Coimbatore-641407.",ME,MECHANICAL ENGINEERING,1,1,0,0,1,0,0,3
2764,"KPR Institute of Engineering and Technology (Autonomous), SF:204/2 & 204/4, Kollupalayam Village, Arasur Panchayat, Coimbatore-641407.",MZ,Mechatronics Engineering,1,1,0,0,1,0,0,3
2764,"KPR Institute of Engineering and Technology (Autonomous), SF:204/2 & 204/4, Kollupalayam Village, Arasur Panchayat, Coimbatore-641407.",SC,Computer Science and Engineering (Cyber Security),1,1,0,0,1,0,0,3
2767,"SRG Engineering College, SH-95,Mohanur Road, Aniyapuram, Namakkal-637017.",AD,Artificial Intelligence and Data Science,1,1,0,0,0,0,0,2
2767,"SRG Engineering College, SH-95,Mohanur Road, Aniyapuram, Namakkal-637017.",BM,BIO MEDICAL ENGINEERING,1,1,0,1,0,0,0,3
2767,"SRG Engineering College, SH-95,Mohanur Road, Aniyapuram, Namakkal-637017.",CE,CIVIL  ENGINEERING,1,0,0,0,1,0,0,2
2767,"SRG Engineering College, SH-95,Mohanur Road, Aniyapuram, Namakkal-637017.",CS,COMPUTER SCIENCE AND ENGINEERING,1,1,0,0,0,0,0,2
2767,"SRG Engineering College, SH-95,Mohanur Road, Aniyapuram, Namakkal-637017.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,1,1,0,1,0,0,0,3
2767,"SRG Engineering College, SH-95,Mohanur Road, Aniyapuram, Namakkal-637017.",IT,INFORMATION TECHNOLOGY,0,0,0,0,1,0,0,1
2767,"SRG Engineering College, SH-95,Mohanur Road, Aniyapuram, Namakkal-637017.",ME,MECHANICAL ENGINEERING,1,1,0,1,0,0,0,3
2767,"SRG Engineering College, SH-95,Mohanur Road, Aniyapuram, Namakkal-637017.",SC,Computer Science and Engineering (Cyber Security),0,0,0,0,1,0,0,1
2768,"Park College of Technology, Prema Ravi Nagar, Karumathampatty, Coimbatore-641659.",AD,Artificial Intelligence and Data Science,1,1,0,0,1,0,0,3
2768,"Park College of Technology, Prema Ravi Nagar, Karumathampatty, Coimbatore-641659.",AM,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),1,0,0,0,0,0,0,1
2768,"Park College of Technology, Prema Ravi Nagar, Karumathampatty, Coimbatore-641659.",AO,AEROSPACE ENGINEERING,0,0,0,0,1,0,0,1
2768,"Park College of Technology, Prema Ravi Nagar, Karumathampatty, Coimbatore-641659.",CE,CIVIL  ENGINEERING,1,1,0,0,0,0,0,2
2768,"Park College of Technology, Prema Ravi Nagar, Karumathampatty, Coimbatore-641659.",CS,COMPUTER SCIENCE AND ENGINEERING,1,1,0,1,0,0,0,3
2768,"Park College of Technology, Prema Ravi Nagar, Karumathampatty, Coimbatore-641659.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,1,1,0,0,0,0,0,2
2768,"Park College of Technology, Prema Ravi Nagar, Karumathampatty, Coimbatore-641659.",EN,ENVIRONMENTAL ENGINEERING,0,0,0,1,0,0,0,1
2768,"Park College of Technology, Prema Ravi Nagar, Karumathampatty, Coimbatore-641659.",ME,MECHANICAL ENGINEERING,0,0,0,1,0,0,0,1
2769,"JCT College of Engineering and Technology (Autonomous), Pichanur, Coimbatore South Taluk, Coimbatore-641105.",AD,Artificial Intelligence and Data Science,3,2,0,1,1,0,1,8
2769,"JCT College of Engineering and Technology (Autonomous), Pichanur, Coimbatore South Taluk, Coimbatore-641105.",BC,Bio Technology and Bio Chemical Engineering,1,1,0,1,0,0,0,3
2769,"JCT College of Engineering and Technology (Autonomous), Pichanur, Coimbatore South Taluk, Coimbatore-641105.",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,1,1,0,1,1,0,0,4
2769,"JCT College of Engineering and Technology (Autonomous), Pichanur, Coimbatore South Taluk, Coimbatore-641105.",CE,CIVIL  ENGINEERING,1,1,0,0,0,0,0,2
2769,"JCT College of Engineering and Technology (Autonomous), Pichanur, Coimbatore South Taluk, Coimbatore-641105.",CS,COMPUTER SCIENCE AND ENGINEERING,2,2,1,1,2,0,0,8
2769,"JCT College of Engineering and Technology (Autonomous), Pichanur, Coimbatore South Taluk, Coimbatore-641105.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,2,2,0,1,1,0,0,6
2769,"JCT College of Engineering and Technology (Autonomous), Pichanur, Coimbatore South Taluk, Coimbatore-641105.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,0,1,0,0,0,0,0,1
2769,"JCT College of Engineering and Technology (Autonomous), Pichanur, Coimbatore South Taluk, Coimbatore-641105.",FD,FOOD TECHNOLOGY,1,1,0,1,0,0,0,3
2769,"JCT College of Engineering and Technology (Autonomous), Pichanur, Coimbatore South Taluk, Coimbatore-641105.",ME,MECHANICAL ENGINEERING,1,0,0,1,0,0,0,2
2769,"JCT College of Engineering and Technology (Autonomous), Pichanur, Coimbatore South Taluk, Coimbatore-641105.",PC,PETRO CHEMICAL TECHNOLOGY,1,1,0,0,1,0,0,3
2769,"JCT College of Engineering and Technology (Autonomous), Pichanur, Coimbatore South Taluk, Coimbatore-641105.",PE,PETROLEUM ENGINEERING,1,0,0,1,0,1,0,3
2770,"Studyworld College of Engineering, Alagu Nachiamman Koil Road, Palathurai Post, Coimbatore-641105.",AD,Artificial Intelligence and Data Science,2,1,1,1,1,0,0,6
2770,"Studyworld College of Engineering, Alagu Nachiamman Koil Road, Palathurai Post, Coimbatore-641105.",AM,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),0,1,0,1,0,0,0,2
2770,"Studyworld College of Engineering, Alagu Nachiamman Koil Road, Palathurai Post, Coimbatore-641105.",CS,COMPUTER SCIENCE AND ENGINEERING,2,1,0,1,1,1,0,6
2770,"Studyworld College of Engineering, Alagu Nachiamman Koil Road, Palathurai Post, Coimbatore-641105.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,1,1,0,1,0,0,0,3
2770,"Studyworld College of Engineering, Alagu Nachiamman Koil Road, Palathurai Post, Coimbatore-641105.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,1,0,0,0,0,0,0,1
2770,"Studyworld College of Engineering, Alagu Nachiamman Koil Road, Palathurai Post, Coimbatore-641105.",IT,INFORMATION TECHNOLOGY,0,0,0,0,1,0,0,1
2770,"Studyworld College of Engineering, Alagu Nachiamman Koil Road, Palathurai Post, Coimbatore-641105.",ME,MECHANICAL ENGINEERING,0,1,0,0,0,0,0,1
2770,"Studyworld College of Engineering, Alagu Nachiamman Koil Road, Palathurai Post, Coimbatore-641105.",SC,Computer Science and Engineering (Cyber Security),1,0,0,0,0,0,0,1
2772,"C M S College of Engineering and Technology, Appachigoundapathy, Kumittipathy Post, Coimbatore- 641032.",AD,Artificial Intelligence and Data Science,2,2,0,1,1,0,0,6
2772,"C M S College of Engineering and Technology, Appachigoundapathy, Kumittipathy Post, Coimbatore- 641032.",AM,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),1,0,1,1,0,0,0,3
2772,"C M S College of Engineering and Technology, Appachigoundapathy, Kumittipathy Post, Coimbatore- 641032.",CS,COMPUTER SCIENCE AND ENGINEERING,0,1,0,1,1,0,0,3
2772,"C M S College of Engineering and Technology, Appachigoundapathy, Kumittipathy Post, Coimbatore- 641032.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,1,1,0,1,1,0,0,4
2772,"C M S College of Engineering and Technology, Appachigoundapathy, Kumittipathy Post, Coimbatore- 641032.",IT,INFORMATION TECHNOLOGY,1,0,0,0,0,0,0,1
2772,"C M S College of Engineering and Technology, Appachigoundapathy, Kumittipathy Post, Coimbatore- 641032.",ME,MECHANICAL ENGINEERING,0,0,0,0,0,1,0,1
2772,"C M S College of Engineering and Technology, Appachigoundapathy, Kumittipathy Post, Coimbatore- 641032.",SC,Computer Science and Engineering (Cyber Security),0,1,0,0,0,0,0,1
2776,"R V S Technical Campus Coimbatore (Autonomous), Kumaran Kottam Campus, Kannampalayam, Sulur, Coimbatore-641402.",AD,Artificial Intelligence and Data Science,2,2,1,2,1,0,0,8
2776,"R V S Technical Campus Coimbatore (Autonomous), Kumaran Kottam Campus, Kannampalayam, Sulur, Coimbatore-641402.",AG,AGRICULTURAL ENGINEERING,1,2,0,0,1,0,0,4
2776,"R V S Technical Campus Coimbatore (Autonomous), Kumaran Kottam Campus, Kannampalayam, Sulur, Coimbatore-641402.",AM,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),0,0,0,0,0,1,0,1
2776,"R V S Technical Campus Coimbatore (Autonomous), Kumaran Kottam Campus, Kannampalayam, Sulur, Coimbatore-641402.",AU,AUTOMOBILE ENGINEERING,0,0,0,1,0,0,0,1
2776,"R V S Technical Campus Coimbatore (Autonomous), Kumaran Kottam Campus, Kannampalayam, Sulur, Coimbatore-641402.",CE,CIVIL  ENGINEERING,1,0,0,1,0,0,0,2
2776,"R V S Technical Campus Coimbatore (Autonomous), Kumaran Kottam Campus, Kannampalayam, Sulur, Coimbatore-641402.",CS,COMPUTER SCIENCE AND ENGINEERING,1,1,0,1,0,0,0,3
2776,"R V S Technical Campus Coimbatore (Autonomous), Kumaran Kottam Campus, Kannampalayam, Sulur, Coimbatore-641402.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,1,2,0,0,1,0,0,4
2776,"R V S Technical Campus Coimbatore (Autonomous), Kumaran Kottam Campus, Kannampalayam, Sulur, Coimbatore-641402.",ME,MECHANICAL ENGINEERING,1,0,0,1,0,0,0,2
2776,"R V S Technical Campus Coimbatore (Autonomous), Kumaran Kottam Campus, Kannampalayam, Sulur, Coimbatore-641402.",MZ,Mechatronics Engineering,0,0,0,0,1,0,0,1
2776,"R V S Technical Campus Coimbatore (Autonomous), Kumaran Kottam Campus, Kannampalayam, Sulur, Coimbatore-641402.",SC,Computer Science and Engineering (Cyber Security),1,0,0,0,0,0,0,1
2777,"HINDUSTHAN COLLEGE OF ENGINEERING, CHENNIMALAI ROAD, INGUR, PERUNDURAI, ERODE - 638052",AD,Artificial Intelligence and Data Science,1,1,1,1,0,0,0,4
2777,"HINDUSTHAN COLLEGE OF ENGINEERING, CHENNIMALAI ROAD, INGUR, PERUNDURAI, ERODE - 638052",CS,COMPUTER SCIENCE AND ENGINEERING,2,1,0,1,1,0,0,5
2777,"HINDUSTHAN COLLEGE OF ENGINEERING, CHENNIMALAI ROAD, INGUR, PERUNDURAI, ERODE - 638052",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,2,1,0,1,1,0,0,5
2777,"HINDUSTHAN COLLEGE OF ENGINEERING, CHENNIMALAI ROAD, INGUR, PERUNDURAI, ERODE - 638052",IT,INFORMATION TECHNOLOGY,1,1,0,1,1,0,0,4
3011,University College of Engineering  Tiruchirappalli (Bharathidasan Institute of Technology)  Tiruchirappalli District 620024,AM,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),1,1,0,1,1,0,0,4
3011,University College of Engineering  Tiruchirappalli (Bharathidasan Institute of Technology)  Tiruchirappalli District 620024,BT,BIO TECHNOLOGY,2,1,0,1,0,0,0,4
3011,University College of Engineering  Tiruchirappalli (Bharathidasan Institute of Technology)  Tiruchirappalli District 620024,CE,CIVIL  ENGINEERING,1,1,0,1,1,0,0,4
3011,University College of Engineering  Tiruchirappalli (Bharathidasan Institute of Technology)  Tiruchirappalli District 620024,CF,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),1,1,0,1,1,0,0,4
3011,University College of Engineering  Tiruchirappalli (Bharathidasan Institute of Technology)  Tiruchirappalli District 620024,CK,Civil Engineering (Environmental Engineering),1,1,0,1,1,0,0,4
3011,University College of Engineering  Tiruchirappalli (Bharathidasan Institute of Technology)  Tiruchirappalli District 620024,CS,COMPUTER SCIENCE AND ENGINEERING,1,1,0,1,0,0,0,3
3011,University College of Engineering  Tiruchirappalli (Bharathidasan Institute of Technology)  Tiruchirappalli District 620024,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,2,1,0,1,1,0,0,5
3011,University College of Engineering  Tiruchirappalli (Bharathidasan Institute of Technology)  Tiruchirappalli District 620024,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,2,1,0,1,1,0,0,5
3011,University College of Engineering  Tiruchirappalli (Bharathidasan Institute of Technology)  Tiruchirappalli District 620024,EF,Electrical and Computer Engineering,2,1,0,0,0,0,1,4
3011,University College of Engineering  Tiruchirappalli (Bharathidasan Institute of Technology)  Tiruchirappalli District 620024,EV,Electronics Engineering (VLSI Design and Technology),1,2,0,1,0,1,0,5
3011,University College of Engineering  Tiruchirappalli (Bharathidasan Institute of Technology)  Tiruchirappalli District 620024,IT,INFORMATION TECHNOLOGY,1,2,0,1,0,1,0,5
3011,University College of Engineering  Tiruchirappalli (Bharathidasan Institute of Technology)  Tiruchirappalli District 620024,MB,Mechanical Engineering (Automobile),2,1,1,1,0,0,0,5
3011,University College of Engineering  Tiruchirappalli (Bharathidasan Institute of Technology)  Tiruchirappalli District 620024,ME,MECHANICAL ENGINEERING,1,2,0,1,0,1,0,5
3011,University College of Engineering  Tiruchirappalli (Bharathidasan Institute of Technology)  Tiruchirappalli District 620024,MJ,Mechanical and Smart Manufacturing,2,1,0,1,1,0,0,5
3011,University College of Engineering  Tiruchirappalli (Bharathidasan Institute of Technology)  Tiruchirappalli District 620024,PC,PETRO CHEMICAL TECHNOLOGY,1,1,0,1,1,0,0,4
3011,University College of Engineering  Tiruchirappalli (Bharathidasan Institute of Technology)  Tiruchirappalli District 620024,PH,PHARMACEUTICAL TECHNOLOGY,1,1,0,1,1,0,0,4
3011,University College of Engineering  Tiruchirappalli (Bharathidasan Institute of Technology)  Tiruchirappalli District 620024,XC,CIVIL ENGINEERING (TAMIL MEDIUM),0,1,1,0,1,0,0,3
3011,University College of Engineering  Tiruchirappalli (Bharathidasan Institute of Technology)  Tiruchirappalli District 620024,XM,MECHANICAL ENGINEERING (TAMIL MEDIUM),1,1,0,1,1,0,0,4
3016,University College of Engineering  Ariyalur  Kathankudikadu Village  Thelur Post  Ariyalur District 621704,CE,CIVIL  ENGINEERING,0,1,0,0,0,1,0,2
3016,University College of Engineering  Ariyalur  Kathankudikadu Village  Thelur Post  Ariyalur District 621704,CS,COMPUTER SCIENCE AND ENGINEERING,2,1,0,1,1,0,0,5
3016,University College of Engineering  Ariyalur  Kathankudikadu Village  Thelur Post  Ariyalur District 621704,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,1,1,0,1,1,0,0,4
3016,University College of Engineering  Ariyalur  Kathankudikadu Village  Thelur Post  Ariyalur District 621704,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,2,1,0,1,1,0,0,5
3016,University College of Engineering  Ariyalur  Kathankudikadu Village  Thelur Post  Ariyalur District 621704,ME,MECHANICAL ENGINEERING,1,1,0,0,0,0,0,2
